place_name,keywords,data_type,theme_id,open_info,fee,info,contact,address,coordinate_y,coordinate_x,주차
서울역사박물관 광장 바닥분수,"액티비티, 여름, 역사 탐방",seoul,100765,,,,,서울특별시 종로구 새문안로 45,37.57038362,126.9713153,
서해안로 주민쉼터 바닥분수,"액티비티, 여름, 힐링",seoul,100765,,무료,,,서울특별시 구로구 오류동  135-49,37.49226347,126.8411535,
성내천 물놀이장,"액티비티, 여름",seoul,100765,,무료,,,서울특별시 송파구 오금동  141,37.50050756,127.1399662,
성북 어린이 물놀이장,"액티비티, 여름",seoul,100765,,전 대상 무료,,,서울특별시 성북구 길음동  1285-9,37.609,127.0201,
성북문화바캉스1,"문화 예술, 여름",seoul,100765,,"관내 주민 무료

타구 주민 2,000원

(단 36개월 미만은 무료)",,,서울특별시 성북구 성북로 102-10,37.5936,126.9983,
성북문화바캉스2,"문화 예술, 여름",seoul,100765,,"관내 주민 무료

타구 주민 2,000원

(단 36개월 미만은 무료)",,,서울특별시 성북구 석관동  6-1,37.6137,127.0698,
성심어린이공원,"여름, 힐링",seoul,100765,,무료,,,서울특별시 강동구 천중로40길 66,37.5383,127.1376,
솔길어린이공원 물놀이장,"액티비티, 여름, 힐링",seoul,100765,,무료,,,서울특별시 구로구 벚꽃로 392,37.48929324,126.8806122,
솔바우소공원,"여름, 힐링",seoul,100765,,무료,,,서울특별시 강동구 암사동  518-1,37.54885774,127.1233036,
솔밭근린공원 바닥분수,"액티비티, 여름, 힐링",seoul,100765,,,,,서울특별시 강북구 삼양로 561,37.6530018,127.0123009,
솔밭어린이공원 바닥분수,"액티비티, 여름, 힐링",seoul,100765,,무료,,,서울특별시 용산구 한강로1가  30-3,37.5373,126.9737,
수경시설,여름,seoul,100765,,,,,서울특별시 서초구 매헌로 99,37.4713239,127.0353021,
수유교 바닥분수,"액티비티, 여름",seoul,100765,,무료,,,서울특별시 도봉구 쌍문동  550-4,37.6443,127.0289,
수유일어린이공원 바닥분수,"액티비티, 여름, 힐링",seoul,100765,,,,,서울특별시 강북구 수유동  605-389,37.6307,127.017,
숭인공원,"여름, 힐링",seoul,100765,,무료,,,서울특별시 종로구 동망산길 150,37.57742719,127.0180608,
시간의벽천,여름,seoul,100765,,,,,서울특별시 종로구 세종대로 172,37.57359556,126.9765727,
신계역사공원  바닥분수,"액티비티, 여름, 역사 탐방, 힐링",seoul,100765,,무료,,,서울특별시 용산구 청파로 139-25,37.5356,126.9662,
신내공원 바닥분수,"액티비티, 여름, 힐링",seoul,100765,,,,,서울특별시 중랑구 신내동  652,37.61378252,127.0891778,
신내근린공원 물놀이장,"액티비티, 여름, 힐링",seoul,100765,,무료,,,서울특별시 중랑구 신내동  653,37.6138,127.0884,
신도근린공원 어린이 물놀이터,"액티비티, 여름, 힐링",seoul,100765,,무료,,,서울특별시 은평구 진관동  208-34,37.6336,126.9302,
신도림생활체육관,여름,seoul,100765,,"자유수영 (주말)

성인 4천5백원

청소년 3천5백원

어린이 2천5백원

※강습 프로그램별 회비 별도확인",,,서울특별시 구로구 경인로67길 149,37.51378,126.88324,
신도봉교 바닥분수,"액티비티, 여름",seoul,100765,,무료,,,서울특별시 도봉구 도봉동  86-4,37.6804,127.0485,
신우어린이공원 물놀이장,"액티비티, 여름, 힐링",seoul,100765,,무료,,,서울특별시 영등포구 가마산로47길 13,37.5034,126.8992,
신현어린이공원 바닥분수,"액티비티, 여름, 힐링",seoul,100765,,,,,서울특별시 중랑구 상봉동  484-1,37.6035,127.0897,
신흥어린이 공원 어린이 물놀이터,"액티비티, 여름, 힐링",seoul,100765,,무료,,,서울특별시 은평구 증산로21길 25,37.5961,126.9118,
썬앤문분수광장,"액티비티, 여름",seoul,100765,,무료,,,서울특별시 양천구 목동  905-2,37.53153088,126.8765941,
안양천 가족정원 물놀이터,"액티비티, 여름",seoul,100765,,무료,,,서울특별시 양천구 신정동  871-2,37.5192942,126.8781387,
안양천 물놀이장 운영관리(기타수경시설),"액티비티, 여름",seoul,100765,,무료,,,서울특별시 구로구 신도림동  285-34,37.507,126.8745,
안양천 물놀이장 운영관리(물놀이장),"액티비티, 여름",seoul,100765,,무료,,,서울특별시 구로구 신도림동  285-34,37.507,126.8745,
안양천 물놀이장 운영관리(바닥분수),"액티비티, 여름",seoul,100765,,무료,,,서울특별시 구로구 신도림동  285-34,37.507,126.8745,
양화 노들길나들목 (보도),"여름, 힐링",seoul,100765,,,,,서울특별시 영등포구 당산로52길 3,37.53511935,126.9040975,
양화 당산나들목 (차도),여름,seoul,100765,,,,,서울특별시 영등포구 당산동  93-3,37.53636581,126.9051114,
양화 당산철교(당산역) 승강기,여름,seoul,100765,,,,,서울특별시 영등포구 노들로 221,37.53708618,126.9045787,
양화 물놀이장,"액티비티, 여름",seoul,100765,,,,,서울특별시 영등포구 노들로 113,37.5456316,126.8920854,
양화 양평나들목 (보차도),여름,seoul,100765,,,,,서울특별시 영등포구 노들로 56,37.54477128,126.8886533,
양화 양화대교(남단) 상류 승강기,여름,seoul,100765,,,,,서울특별시 영등포구 선유로 314,37.53954084,126.9011556,
양화 양화대교(남단) 하류 승강기,여름,seoul,100765,,,,,서울특별시 영등포구 당산동  73-1,37.53982628,126.9004113,
양화 염강나들목 (보도),여름,seoul,100765,,,,,서울특별시 강서구 염창동  226-3,37.5623003,126.8650115,
양화 염창나들목 (보도),여름,seoul,100765,,,,,서울특별시 강서구 염창동  223-5,37.55708948,126.8723886,
양화 염창나들목 승강기,여름,seoul,100765,,,,,서울특별시 강서구 염창동  223-4,37.55672834,126.8717045,
양화 월드컵대교(남단) 상류 승강기,여름,seoul,100765,,,,,서울특별시 영등포구 양화동  170,37.55163612,126.8831997,
양화 월드컵대교(남단) 하류 승강기,여름,seoul,100765,,,,,서울특별시 영등포구 양화동  170,37.55181369,126.8828204,
양화어린이공원,"여름, 힐링",seoul,100765,,무료,,,서울특별시 마포구 월드컵로5길 79,37.55043961,126.9084831,
여의도 너섬나들목 (보도),여름,seoul,100765,,,,,서울특별시 영등포구 여의서로 62,37.5316924,126.9236531,
여의도 물빛광장분수,"액티비티, 여름",seoul,100765,,,,,서울특별시 영등포구 한강남자전거길 1451,37.53071375,126.9288899,
여의도 샛강~당산보행육교 승강기1,여름,seoul,100765,,,,,서울특별시 영등포구 여의도동  9,37.52937394,126.9107599,
여의도 샛강~당산보행육교 승강기2,여름,seoul,100765,,,,,서울특별시 영등포구 당산동  121-253,37.52899212,126.9092614,
여의도 수상분수,"액티비티, 여름",seoul,100765,,"음악분수와 LED경관 조명 등을 조합하여 수상쇼가 연출되고, 실내·외 공연을 실시하는 2200석 규모의 이동식 무대입니다. 한강물에 떠있는 수상무대(명칭 : 물빛무대)에서의 콘서트관람을 통해 새로운 즐거움을 선사해 줄 것입니다. 봄의 벚꽃축제, 가을 세계불꽃축제 등 다양한 공연과 문화행사가 개최되는 가족나들이 장소입니다.",,,서울특별시 영등포구 여의도동  84-1,37.5324302,126.9278299,
여의도 수영장,"액티비티, 여름",seoul,100765,,,,,서울특별시 영등포구 여의도동  82-9,37.53348763,126.9202026,
여의도 안개분수,"액티비티, 여름",seoul,100765,,,,,서울특별시 영등포구 여의도동  84-1,37.53223782,126.9283123,
여의도 여의도나들목 (보도),여름,seoul,100765,,,,,서울특별시 영등포구 여의동로 330,37.5242819,126.9363266,
여의도 여의도비행장 역사의터널,"여름, 역사 탐방",seoul,100765,,,,,서울특별시 영등포구 여의도동  84,37.53005262,126.9282837,
여의도 한강공원(멀티프라자),"여름, 힐링",seoul,100765,,,,,서울특별시 영등포구 여의도동  84-10,37.5293,126.9325,
역사물길,"여름, 역사 탐방, 힐링",seoul,100765,,,,,서울특별시 종로구 세종대로 172,37.57465516,126.9766898,
연서어린이공원 쿨링포그,"여름, 힐링",seoul,100765,,,,,서울특별시 은평구 연서로4길 7,37.6042,126.9167,
연지물놀이터,"액티비티, 여름",seoul,100765,,무료,,,서울특별시 종로구 연지동  1-38,37.5758,127.0007,
염창동 공공공지 롯데A,여름,seoul,100765,,무료,,,서울특별시 강서구 염창동  272-37,37.5503,126.8673,
영등포공원 물놀이장,"액티비티, 여름, 힐링",seoul,100765,,무료,,,서울특별시 영등포구 신길로 275,37.5153,126.9107,
예솔어린이공원 물놀이터,"액티비티, 여름, 힐링",seoul,100765,,무료,,,서울특별시 강서구 마곡동  743-6,37.5634,126.8227,
온조대왕문화체육관,"문화 예술, 여름",seoul,100765,,- 프로그램별 상이,,,서울특별시 강동구 고덕로 285,37.5567,127.15745,
왕십리광장 바닥분수,"액티비티, 여름",seoul,100765,,무료,,,서울특별시 성동구 행당동  192-3,37.5617,127.0371,
용두5구역 어린이공원 바닥분수,"액티비티, 여름, 힐링",seoul,100765,,무료,,,서울특별시 동대문구 용두동  795-2,37.57120106,127.0285598,
용두근린공원 바닥분수,"액티비티, 여름, 힐링",seoul,100765,,무료,,,서울특별시 동대문구 용두동  34-1,37.57322171,127.0400913,
원남동사거리 바닥분수,"액티비티, 여름",seoul,100765,,무료,,,서울특별시 종로구 원남동  152,37.57615064,126.9968564,
원묵분수공원 바닥분수,"액티비티, 여름, 힐링",seoul,100765,,,,,서울특별시 중랑구 묵동  43-7,37.618,127.0833,
원지어린이공원 물놀이장,"액티비티, 여름, 힐링",seoul,100765,,무료,,,서울특별시 영등포구 도림로47길 28,37.4982,126.8994,
원효녹지대 친수공간 바닥분수,"액티비티, 여름",seoul,100765,,무료,,,서울특별시 용산구 한강로3가  16-95,37.5311,126.9546,
은가어린이공원,"여름, 힐링",seoul,100765,,무료,,,서울특별시 서대문구 북가좌동  3-39,37.58275,126.91947,
은평평화공원,"여름, 힐링",seoul,100765,,무료,,,서울특별시 은평구 서오릉로 47,37.6053,126.9232,
은행어린이공원,"여름, 힐링",seoul,100765,,무료,,,서울특별시 금천구 금하로 689-2,37.4521,126.907,
응봉근린공원 물놀이장,"액티비티, 여름, 힐링",seoul,100765,,무료,,,서울특별시 중구 신당동  산 39,37.5447,127.0068,
응봉근린공원 물놀이장,"액티비티, 여름, 힐링",seoul,100765,,무료,,,서울특별시 중구 신당동  309-61,37.5523,127.0154,
이동형 물놀이장(광장동 체육부지),"액티비티, 여름",seoul,100765,,무료,,,서울특별시 광진구 천호대로 831,37.5457,127.1065,
이동형 물놀이장(구의공원),"액티비티, 여름, 힐링",seoul,100765,,무료,,,서울특별시 광진구 광나루로56길 86,37.5371,127.0946,
이동형 물놀이장(어린이대공원 열린무대 앞),"액티비티, 여름, 힐링",seoul,100765,,무료,,,서울특별시 광진구 능동로 216,37.549,127.0779,
이마트 앞 바닥분수,"액티비티, 여름",seoul,100765,,무료,,,서울특별시 강동구 상일동  147,37.5548,127.1568,
이촌 금호나들목 (보도),여름,seoul,100765,,,,,서울특별시 성동구 금호동4가  1523-2,37.543641,127.0241191,
이촌 동작대교(북단) 승강기,여름,seoul,100765,,,,,서울특별시 용산구 용산동6가  452-1,37.51522235,126.9826796,
이촌 동작북단나들목 (보도),여름,seoul,100765,,,,,서울특별시 용산구 용산동6가  452-1,37.51592291,126.9828859,
이촌 보광나들목 (보도),여름,seoul,100765,,,,,서울특별시 용산구 보광동  446-2,37.52470664,127.0027886,
이촌 새남터보행육교 승강기,여름,seoul,100765,,,,,서울특별시 용산구 이촌동  312-1,37.52337157,126.9555193,
이촌 서부이촌보행육교 승강기(도로 방향),여름,seoul,100765,,,,,서울특별시 용산구 이촌동  172-1,37.52990284,126.9529303,
이촌 서부이촌보행육교 승강기(한강 방향),여름,seoul,100765,,,,,서울특별시 용산구 이촌동  173-1,37.5296548,126.9522912,
이촌 서빙고나들목 (보차도),여름,seoul,100765,,,,,서울특별시 용산구 서빙고동  291-2,37.5161351,126.9863585,
이촌 옥수나들목 (보도),여름,seoul,100765,,,,,서울특별시 성동구 옥수동  490-6,37.5405358,127.0186133,
이촌 옥수역 승강기,여름,seoul,100765,,,,,서울특별시 성동구 옥수동  490-7,37.54015064,127.0184774,
이촌 이촌2동보행육교 승강기,여름,seoul,100765,,,,,서울특별시 용산구 이촌동  380,37.5229078,126.9561785,
이촌 한강대교(북단) 상류 승강기,여름,seoul,100765,,,,,서울특별시 용산구 양녕로 496,37.52109639,126.9614821,
이촌 한강대교(북단) 하류 승강기,여름,seoul,100765,,,,,서울특별시 용산구 양녕로 495,37.52130787,126.9607269,
이촌 한남나들목 (보도),여름,seoul,100765,,,,,서울특별시 용산구 한남동  555-3,37.52842534,127.0072772,
이촌 한남나들목 승강기,여름,seoul,100765,,,,,서울특별시 용산구 한남동  557-58,37.5288128,127.0067088,
이촌나들목 (보차도),여름,seoul,100765,,,,,서울특별시 용산구 서빙고로62길 5-486,37.51772711,126.9710252,
이촌한강공원(이촌나들목옆 잔디관장),"여름, 힐링",seoul,100765,,,,,서울특별시 용산구 서빙고로62길 5-486,37.517,126.9714,
일자산 폭포(비접촉형),여름,seoul,100765,,무료,,,서울특별시 강동구 둔촌동  573,37.5318563,127.1502821,
임정길 원형바닥분수,"액티비티, 여름, 힐링",seoul,100765,,무료,,,서울특별시 용산구 청파동2가  136,37.5466,126.9633,
잠실 신천나들목 (차도),여름,seoul,100765,,,,,서울특별시 송파구 잠실동  1,37.51753844,127.0776627,
잠실 자연형 물놀이장,"액티비티, 여름",seoul,100765,,,,,서울특별시 송파구 한가람로 65,37.5179,127.0851,
잠실 잠실나들목 (보도) - 래빗뮤지엄2호,여름,seoul,100765,,,,,서울특별시 송파구 잠실동  1,37.5181531,127.0902428,
잠실 잠실나루나들목 (보도),여름,seoul,100765,,,,,서울특별시 송파구 신천동  1-1,37.5225068,127.0992392,
잠실 잠실나루역 승강기,여름,seoul,100765,,,,,서울특별시 송파구 오금로 20,37.52117455,127.103379,
잠실 잠실대교(남단) 승강기,여름,seoul,100765,,,,,서울특별시 송파구 신천동  1-1,37.5200724,127.0952319,
잠실 잠실새내나들목 (보도),여름,seoul,100765,,,,,서울특별시 송파구 잠실동  1,37.51713736,127.084435,
잠실 잠실철교(남단) 승강기,여름,seoul,100765,,,,,서울특별시 송파구 신천동  262,37.52431397,127.1014517,
잠실 종합운동장나들목 (보도),"액티비티, 여름",seoul,100765,,,,,서울특별시 송파구 잠실동  1,37.51820264,127.074629,
잠실 청담나들목 (보도),여름,seoul,100765,,,,,서울특별시 강남구 청담동  347-2,37.5217719,127.0630146,
잠원 강남나들목 (보도),여름,seoul,100765,,,,,서울특별시 강남구 강남대로 708,37.5262005,127.0186327,
잠원 동호대교 남단 승강기,여름,seoul,100765,,,,,서울특별시 강남구 압구정동  374-1,37.5322524,127.0238835,
잠원 성수대교 남단 승강기,"여름, 핫플레이스",seoul,100765,,,,,서울특별시 강남구 압구정동  373-1,37.5335323,127.0341375,
